order_id,order_date,customer_id,product_id,category,region,sales_channel,customer_segment,quantity,unit_price,discount_pct,revenue,cost,shipping_cost,profit,payment_method
ORD106526,2025-01-12,CUST16628,P422,Electronics,North,Direct,Loyal Customer,1,26704.7,0.1,24034.23,5875.03,175.42,17983.78,Debit Card
ORD108115,2025-01-12,CUST14170,P173,Home & Kitchen,South,Organic Search,New Customer,2,7194.6,0.0,14389.2,4028.98,44.36,10315.86,Debit Card
ORD100552,2025-01-12,CUST18223,P445,Fashion,South,Paid Search,Loyal Customer,1,2409.93,0.15,2048.44,915.77,244.34,888.32,UPI
ORD101080,2025-01-12,CUST13505,P451,Sports,Central,Paid Search,New Customer,1,2344.56,0.05,2227.33,750.26,93.78,1383.29,Debit Card
ORD106140,2025-01-12,CUST12822,P405,Fashion,South,Organic Search,New Customer,1,1439.21,0.25,1079.41,546.9,197.93,334.58,UPI
ORD102567,2025-01-12,CUST12912,P771,Home & Kitchen,North,Social Media,Returning Customer,4,6345.34,0.25,19036.02,7106.78,169.74,11759.5,Credit Card
ORD102552,2025-01-12,CUST15154,P791,Sports,North,Social Media,Returning Customer,1,3487.77,0.15,2964.6,1116.08,93.89,1754.63,UPI
ORD109945,2025-01-12,CUST14880,P586,Home & Kitchen,East,Organic Search,New Customer,2,2952.79,0.1,5315.02,1653.56,53.0,3608.46,COD
ORD105437,2025-01-12,CUST16609,P114,Sports,North,Paid Search,New Customer,1,3329.94,0.15,2830.45,1065.58,141.09,1623.78,COD
ORD106274,2025-01-12,CUST14854,P734,Fashion,South,Organic Search,Loyal Customer,1,2188.97,0.2,1751.18,831.81,177.07,742.29,COD
ORD108434,2025-01-12,CUST11412,P761,Books,North,Social Media,New Customer,3,799.71,0.25,1799.34,719.74,196.31,883.3,Debit Card
ORD109923,2025-01-13,CUST10579,P228,Beauty,South,Organic Search,Returning Customer,2,1563.21,0.1,2813.78,1313.1,177.8,1322.88,UPI
ORD100259,2025-01-13,CUST19249,P806,Electronics,Central,Direct,Returning Customer,1,28014.01,0.2,22411.21,6163.08,109.04,16139.09,COD
ORD103345,2025-01-13,CUST16566,P535,Beauty,North,Social Media,New Customer,1,2119.18,0.05,2013.22,890.05,232.47,890.69,COD
ORD108818,2025-01-13,CUST16868,P414,Fashion,South,Organic Search,New Customer,3,2491.6,0.0,7474.79,2840.42,220.07,4414.3,UPI
ORD109034,2025-01-13,CUST13316,P211,Fashion,South,Social Media,New Customer,1,1967.54,0.05,1869.16,747.67,89.4,1032.1,Credit Card
ORD101568,2025-01-13,CUST11637,P378,Beauty,East,Paid Search,Returning Customer,1,1672.79,0.0,1672.79,702.57,218.53,751.69,Debit Card
ORD100627,2025-01-13,CUST18119,P951,Beauty,South,Social Media,Returning Customer,1,2506.85,0.1,2256.16,1052.88,119.54,1083.75,Credit Card
ORD108609,2025-01-13,CUST18143,P875,Books,West,Direct,New Customer,3,519.06,0.2,1245.75,467.16,230.88,547.71,Debit Card
ORD107129,2025-01-13,CUST13026,P557,Books,North,Social Media,Returning Customer,2,724.97,0.0,1449.95,434.98,187.02,827.94,COD
ORD108529,2025-01-13,CUST15004,P444,Beauty,South,Email,Returning Customer,1,1912.91,0.15,1625.97,803.42,76.84,745.71,UPI
ORD106881,2025-01-13,CUST15175,P792,Home & Kitchen,South,Referral,New Customer,2,5018.55,0.1,9033.39,2810.39,149.67,6073.34,Credit Card
ORD109402,2025-01-13,CUST11413,P481,Fashion,South,Organic Search,Returning Customer,3,1717.46,0.0,5152.37,1957.9,137.39,3057.07,Debit Card
ORD105250,2025-01-13,CUST12567,P945,Fashion,South,Organic Search,New Customer,1,2702.9,0.15,2297.46,1027.1,229.01,1041.36,Credit Card
ORD101968,2025-01-13,CUST17919,P651,Home & Kitchen,East,Direct,Returning Customer,2,4698.49,0.0,9396.98,2631.15,171.75,6594.07,UPI
ORD101347,2025-01-13,CUST18797,P687,Home & Kitchen,West,Organic Search,Loyal Customer,1,5380.19,0.0,5380.19,1506.45,135.81,3737.93,Debit Card
ORD105896,2025-01-13,CUST11291,P212,Books,Central,Organic Search,New Customer,1,297.0,0.25,222.75,89.1,237.83,-104.18,Credit Card
ORD107752,2025-01-13,CUST13520,P753,Electronics,East,Organic Search,Returning Customer,2,20163.51,0.0,40327.03,8871.95,238.47,31216.61,Credit Card
ORD100763,2025-01-13,CUST11186,P798,Beauty,South,Organic Search,Returning Customer,3,1343.9,0.1,3628.53,1693.32,191.06,1744.16,UPI
ORD101168,2025-01-13,CUST19156,P332,Electronics,West,Direct,Loyal Customer,1,21852.06,0.15,18574.25,4807.45,239.65,13527.15,Debit Card
ORD108376,2025-01-13,CUST12823,P998,Electronics,East,Email,New Customer,2,17768.79,0.15,30206.94,7818.27,132.19,22256.49,UPI
ORD109471,2025-01-13,CUST13469,P516,Beauty,East,Organic Search,Returning Customer,3,905.24,0.0,2715.71,1140.6,65.39,1509.72,Debit Card
ORD101064,2025-01-13,CUST10094,P772,Fashion,East,Referral,Returning Customer,3,2021.7,0.0,6065.11,2304.74,175.18,3585.18,UPI
ORD100508,2025-01-13,CUST15682,P533,Books,South,Paid Search,Loyal Customer,2,662.55,0.0,1325.09,397.53,142.26,785.3,Debit Card
ORD108203,2025-01-13,CUST15195,P130,Home & Kitchen,South,Referral,New Customer,1,6596.64,0.2,5277.31,1847.06,135.72,3294.53,Credit Card
ORD107239,2025-01-14,CUST12489,P480,Fashion,West,Organic Search,New Customer,1,2531.63,0.25,1898.72,962.02,97.03,839.67,UPI
ORD102071,2025-01-14,CUST12201,P662,Fashion,West,Social Media,New Customer,1,2509.45,0.25,1882.09,953.59,62.86,865.64,UPI
ORD104153,2025-01-14,CUST16888,P727,Home & Kitchen,South,Organic Search,Loyal Customer,1,4430.01,0.1,3987.01,1240.4,130.06,2616.55,UPI
ORD103464,2025-01-14,CUST11924,P699,Electronics,West,Direct,Loyal Customer,1,28247.15,0.05,26834.8,6214.37,137.17,20483.26,UPI
ORD106845,2025-01-14,CUST18132,P955,Home & Kitchen,East,Paid Search,New Customer,1,3741.45,0.15,3180.23,1047.61,160.76,1971.87,UPI
ORD107038,2025-01-14,CUST14766,P701,Fashion,West,Organic Search,New Customer,2,1247.87,0.0,2495.75,948.38,150.49,1396.87,Debit Card
ORD101906,2025-01-14,CUST18599,P534,Books,North,Organic Search,Returning Customer,2,501.77,0.25,752.66,301.06,87.53,364.07,Net Banking
ORD107336,2025-01-14,CUST14987,P743,Electronics,North,Email,Loyal Customer,1,21890.34,0.0,21890.34,4815.87,46.49,17027.97,COD
ORD105426,2025-01-14,CUST16318,P975,Books,West,Direct,New Customer,1,589.73,0.15,501.27,176.92,171.33,153.02,COD
ORD107618,2025-01-14,CUST11271,P939,Books,East,Social Media,New Customer,1,835.5,0.2,668.4,250.65,233.55,184.2,UPI
ORD101788,2025-01-14,CUST18023,P941,Electronics,West,Email,Returning Customer,2,21774.43,0.1,39193.97,9580.75,88.93,29524.29,Net Banking
ORD106887,2025-01-14,CUST11662,P910,Home & Kitchen,East,Paid Search,Returning Customer,2,4436.9,0.2,7099.03,2484.66,221.95,4392.42,COD
ORD103387,2025-01-14,CUST14486,P962,Fashion,East,Direct,New Customer,1,3245.97,0.2,2596.77,1233.47,137.54,1225.76,UPI
ORD100002,2025-01-14,CUST11896,P975,Beauty,East,Paid Search,New Customer,3,959.66,0.05,2735.04,1209.18,191.3,1334.56,UPI
ORD100071,2025-01-14,CUST12719,P415,Home & Kitchen,Central,Direct,New Customer,1,4039.26,0.1,3635.33,1130.99,141.12,2363.22,UPI
ORD103153,2025-01-14,CUST14677,P919,Fashion,East,Organic Search,Loyal Customer,1,1847.08,0.05,1754.72,701.89,154.18,898.65,UPI
ORD100352,2025-01-14,CUST18767,P673,Beauty,East,Direct,Returning Customer,1,1259.69,0.05,1196.7,529.07,165.72,501.91,Debit Card
ORD103155,2025-01-14,CUST11692,P592,Beauty,West,Email,New Customer,1,737.85,0.1,664.07,309.9,40.76,313.4,Credit Card
ORD107913,2025-01-15,CUST14946,P765,Electronics,South,Organic Search,Returning Customer,1,24830.15,0.05,23588.65,5462.63,41.31,18084.7,COD
ORD103601,2025-01-15,CUST10339,P625,Fashion,Central,Paid Search,Loyal Customer,3,1802.31,0.0,5406.94,2054.64,139.32,3212.98,Debit Card
ORD106744,2025-01-15,CUST15391,P339,Fashion,North,Social Media,Loyal Customer,2,2489.81,0.0,4979.63,1892.26,195.62,2891.75,UPI
ORD103334,2025-01-15,CUST11540,P228,Books,East,Social Media,Returning Customer,1,819.83,0.05,778.84,245.95,148.02,384.87,Net Banking
ORD100403,2025-01-15,CUST11099,P874,Sports,South,Email,Returning Customer,3,3540.38,0.1,9559.03,3398.77,228.07,5932.19,UPI
ORD107087,2025-01-15,CUST17636,P390,Beauty,East,Referral,Returning Customer,1,1471.48,0.05,1397.91,618.02,123.04,656.85,Debit Card
ORD103845,2025-01-15,CUST10810,P436,Beauty,East,Social Media,Loyal Customer,1,1509.84,0.1,1358.86,634.13,87.48,637.25,Debit Card
ORD106599,2025-01-15,CUST17997,P744,Fashion,North,Direct,Loyal Customer,3,1334.32,0.1,3602.66,1521.12,87.69,1993.84,Debit Card
ORD101957,2025-01-15,CUST10646,P383,Fashion,East,Direct,Loyal Customer,2,1576.05,0.15,2679.28,1197.8,141.18,1340.3,Credit Card
ORD103097,2025-01-15,CUST14415,P512,Electronics,South,Organic Search,Returning Customer,1,23278.18,0.05,22114.27,5121.2,243.76,16749.31,UPI
ORD107693,2025-01-15,CUST17382,P644,Fashion,North,Referral,Loyal Customer,1,2406.79,0.1,2166.11,914.58,175.1,1076.43,Debit Card
ORD107958,2025-01-15,CUST10981,P147,Electronics,Central,Email,New Customer,1,14068.9,0.0,14068.9,3095.16,237.43,10736.31,Credit Card
ORD101858,2025-01-15,CUST19274,P696,Sports,West,Email,New Customer,3,3321.46,0.25,7473.29,3188.6,239.7,4044.98,Debit Card
ORD100113,2025-01-15,CUST12119,P184,Sports,North,Paid Search,Loyal Customer,1,4026.99,0.1,3624.3,1288.64,230.3,2105.36,UPI
ORD101572,2025-01-15,CUST17748,P440,Beauty,East,Paid Search,Loyal Customer,3,1948.15,0.1,5260.0,2454.67,161.42,2643.92,Debit Card
ORD102122,2025-01-15,CUST13736,P731,Books,North,Organic Search,New Customer,1,646.34,0.05,614.02,193.9,92.01,328.11,UPI
ORD102521,2025-01-15,CUST13976,P988,Electronics,East,Paid Search,Returning Customer,1,27425.67,0.15,23311.82,6033.65,223.03,17055.14,Credit Card
ORD102156,2025-01-16,CUST19278,P306,Electronics,North,Social Media,Returning Customer,1,13923.55,0.05,13227.38,3063.18,206.07,9958.12,UPI
ORD101388,2025-01-16,CUST10050,P808,Books,West,Organic Search,New Customer,2,916.0,0.1,1648.8,549.6,247.35,851.85,UPI
ORD108267,2025-01-16,CUST19883,P436,Home & Kitchen,South,Paid Search,New Customer,1,6494.59,0.15,5520.4,1818.48,143.3,3558.62,Debit Card
ORD108850,2025-01-16,CUST16443,P175,Books,Central,Social Media,Returning Customer,1,636.1,0.2,508.88,190.83,145.39,172.66,COD
ORD107229,2025-01-16,CUST13930,P274,Fashion,East,Referral,New Customer,1,1120.39,0.1,1008.35,425.75,195.58,387.03,COD
ORD100667,2025-01-16,CUST10965,P281,Electronics,West,Paid Search,Returning Customer,2,22403.2,0.0,44806.41,9857.41,226.36,34722.64,Debit Card
ORD109353,2025-01-16,CUST13270,P434,Home & Kitchen,East,Direct,New Customer,1,6591.01,0.2,5272.81,1845.48,49.99,3377.33,Debit Card
ORD109575,2025-01-16,CUST15954,P178,Home & Kitchen,West,Organic Search,New Customer,1,5181.75,0.15,4404.49,1450.89,88.22,2865.38,UPI
ORD100360,2025-01-16,CUST10504,P430,Fashion,South,Direct,New Customer,1,2271.26,0.1,2044.14,863.08,45.87,1135.18,UPI
ORD100273,2025-01-16,CUST17727,P458,Books,North,Direct,New Customer,1,303.5,0.1,273.15,91.05,210.41,-28.3,Credit Card
ORD108600,2025-01-16,CUST17520,P230,Fashion,West,Paid Search,New Customer,2,1765.7,0.25,2648.55,1341.93,73.63,1232.99,UPI
ORD105361,2025-01-16,CUST18765,P768,Home & Kitchen,South,Social Media,Returning Customer,1,3438.1,0.15,2922.39,962.67,211.57,1748.15,Credit Card
ORD106284,2025-01-16,CUST11311,P964,Home & Kitchen,South,Referral,New Customer,1,6764.94,0.2,5411.95,1894.18,59.04,3458.73,Debit Card
ORD101711,2025-01-16,CUST16067,P193,Electronics,North,Direct,Returning Customer,1,20470.69,0.2,16376.56,4503.55,51.8,11821.2,Credit Card
ORD105058,2025-01-16,CUST15479,P531,Fashion,North,Paid Search,New Customer,2,2592.33,0.05,4925.42,1970.17,209.67,2745.59,Credit Card
ORD108626,2025-01-16,CUST19112,P336,Home & Kitchen,East,Paid Search,Returning Customer,1,4600.16,0.05,4370.15,1288.05,141.22,2940.89,Debit Card
ORD105532,2025-01-16,CUST12282,P658,Beauty,South,Referral,Loyal Customer,2,2035.74,0.2,3257.19,1710.02,77.37,1469.79,COD
ORD108423,2025-01-16,CUST10584,P195,Electronics,South,Direct,Loyal Customer,4,28855.53,0.05,109651.03,25392.87,103.72,84154.44,Debit Card
ORD107586,2025-01-16,CUST16498,P942,Fashion,South,Organic Search,Loyal Customer,1,2769.83,0.1,2492.85,1052.54,142.9,1297.41,Debit Card
ORD105102,2025-01-16,CUST19994,P653,Fashion,West,Paid Search,New Customer,1,2120.24,0.2,1696.19,805.69,80.24,810.26,UPI
ORD108025,2025-01-16,CUST18725,P674,Fashion,Central,Email,Returning Customer,1,3046.32,0.05,2894.0,1157.6,118.84,1617.56,Credit Card
ORD105281,2025-01-16,CUST18069,P804,Fashion,Central,Email,New Customer,1,2239.01,0.0,2239.01,850.83,122.38,1265.81,UPI
ORD108053,2025-01-16,CUST12180,P406,Beauty,North,Paid Search,Returning Customer,1,598.71,0.0,598.71,251.46,42.84,304.41,UPI
ORD105546,2025-01-16,CUST18975,P396,Electronics,West,Email,Returning Customer,1,26040.65,0.1,23436.59,5728.94,249.89,17457.76,Debit Card
ORD102374,2025-01-16,CUST10231,P581,Beauty,East,Social Media,New Customer,1,1501.82,0.15,1276.55,630.76,244.26,401.52,UPI
ORD102596,2025-01-16,CUST14252,P860,Home & Kitchen,South,Social Media,New Customer,1,4827.1,0.15,4103.03,1351.59,151.07,2600.38,Credit Card
ORD106525,2025-01-17,CUST10397,P982,Books,North,Email,New Customer,3,488.35,0.05,1391.79,439.51,189.73,762.54,UPI
ORD105019,2025-01-17,CUST14267,P941,Sports,East,Direct,New Customer,1,1132.82,0.2,906.26,362.5,53.1,490.65,Credit Card
ORD103667,2025-01-17,CUST11780,P917,Electronics,West,Organic Search,New Customer,1,14745.44,0.0,14745.44,3244.0,184.28,11317.16,Debit Card
ORD103989,2025-01-17,CUST15192,P821,Books,North,Direct,Loyal Customer,1,815.12,0.1,733.6,244.53,56.27,432.8,Debit Card
ORD108794,2025-01-17,CUST14479,P534,Fashion,East,Organic Search,New Customer,1,2236.78,0.15,1901.27,849.98,224.36,826.92,Credit Card
ORD105874,2025-01-17,CUST17446,P589,Fashion,North,Social Media,New Customer,2,2072.38,0.25,3108.57,1575.01,87.11,1446.45,Debit Card
ORD107545,2025-01-17,CUST12703,P276,Electronics,East,Direct,New Customer,3,21887.59,0.1,59096.49,14445.81,185.88,44464.8,UPI
ORD104328,2025-01-17,CUST12701,P757,Electronics,South,Social Media,Loyal Customer,1,20149.38,0.1,18134.44,4432.86,54.51,13647.06,Debit Card
ORD105436,2025-01-17,CUST18922,P411,Home & Kitchen,East,Email,Returning Customer,3,5761.36,0.2,13827.26,4839.54,81.14,8906.58,COD
ORD106968,2025-01-17,CUST11279,P681,Beauty,North,Social Media,New Customer,1,1691.77,0.15,1438.0,710.54,200.16,527.3,UPI
ORD101554,2025-01-17,CUST19924,P827,Home & Kitchen,West,Referral,New Customer,1,4114.58,0.15,3497.39,1152.08,212.21,2133.1,Credit Card
ORD107284,2025-01-17,CUST12790,P152,Home & Kitchen,West,Paid Search,New Customer,4,5620.37,0.1,20233.32,6294.81,189.7,13748.81,Net Banking
ORD106089,2025-01-17,CUST14569,P798,Electronics,South,Direct,Loyal Customer,2,22413.97,0.15,38103.76,9862.15,105.68,28135.93,UPI
ORD102354,2025-01-17,CUST10483,P936,Beauty,Central,Direct,New Customer,2,1169.48,0.1,2105.07,982.37,201.06,921.64,COD
ORD100731,2025-01-17,CUST16667,P114,Sports,South,Organic Search,Returning Customer,1,1865.78,0.2,1492.63,597.05,203.43,692.15,UPI
ORD106231,2025-01-17,CUST12550,P977,Books,South,Referral,Returning Customer,3,625.25,0.1,1688.16,562.72,238.03,887.41,UPI
ORD104280,2025-01-17,CUST13367,P931,Electronics,Central,Paid Search,Returning Customer,1,9617.8,0.0,9617.8,2115.92,136.65,7365.23,UPI
ORD106612,2025-01-17,CUST10469,P382,Home & Kitchen,West,Organic Search,Returning Customer,2,4531.83,0.05,8610.47,2537.82,94.2,5978.44,UPI
ORD100892,2025-01-17,CUST13171,P966,Sports,West,Organic Search,Returning Customer,1,2798.42,0.05,2658.5,895.49,75.99,1687.02,Credit Card
ORD103424,2025-01-17,CUST17786,P747,Sports,North,Email,Loyal Customer,3,3680.28,0.0,11040.83,3533.06,236.55,7271.21,UPI
ORD103579,2025-01-17,CUST11783,P315,Fashion,South,Social Media,New Customer,1,2544.69,0.05,2417.45,966.98,205.35,1245.12,Debit Card
ORD107630,2025-01-17,CUST14177,P148,Fashion,South,Organic Search,Returning Customer,1,1766.45,0.2,1413.16,671.25,130.71,611.19,COD
ORD107918,2025-01-17,CUST17337,P454,Electronics,South,Organic Search,Returning Customer,1,19297.41,0.25,14473.06,4245.43,127.06,10100.57,Debit Card
ORD103325,2025-01-17,CUST14332,P196,Sports,South,Paid Search,New Customer,2,3229.93,0.25,4844.89,2067.16,228.03,2549.71,COD
ORD100695,2025-01-17,CUST16328,P749,Beauty,South,Direct,Returning Customer,2,1565.11,0.25,2347.67,1314.7,223.71,809.26,UPI
ORD108745,2025-01-17,CUST16441,P718,Fashion,East,Paid Search,Returning Customer,1,1712.83,0.1,1541.54,650.87,238.79,651.88,Debit Card
ORD107037,2025-01-17,CUST19690,P688,Fashion,East,Referral,New Customer,1,2192.97,0.0,2192.97,833.33,113.2,1246.44,Credit Card
ORD108978,2025-01-17,CUST13535,P317,Beauty,West,Direct,New Customer,1,1281.19,0.15,1089.01,538.1,156.89,394.03,UPI
ORD108768,2025-01-17,CUST17557,P733,Fashion,South,Email,Returning Customer,3,2259.44,0.0,6778.31,2575.76,230.6,3971.96,Credit Card
ORD106758,2025-01-18,CUST19618,P470,Books,North,Email,Returning Customer,3,500.84,0.0,1502.51,450.75,231.32,820.44,UPI
ORD104730,2025-01-18,CUST12478,P306,Electronics,East,Organic Search,Returning Customer,3,11313.85,0.15,28850.32,7467.14,47.32,21335.86,Net Banking
ORD109500,2025-01-18,CUST14795,P183,Fashion,Central,Paid Search,Returning Customer,1,993.61,0.2,794.89,377.57,172.4,244.91,Credit Card
ORD102851,2025-01-18,CUST17745,P973,Home & Kitchen,East,Direct,Loyal Customer,1,6984.76,0.15,5937.05,1955.73,171.97,3809.35,Credit Card
ORD105970,2025-01-18,CUST16535,P526,Sports,North,Direct,New Customer,1,2772.39,0.1,2495.16,887.17,194.56,1413.43,Credit Card
ORD105454,2025-01-18,CUST13353,P670,Beauty,North,Organic Search,New Customer,2,1232.7,0.1,2218.85,1035.46,244.58,938.81,UPI
ORD107122,2025-01-18,CUST19425,P882,Fashion,West,Referral,New Customer,1,3106.48,0.25,2329.86,1180.46,172.48,976.92,UPI
ORD104036,2025-01-18,CUST15026,P163,Books,East,Referral,Loyal Customer,3,811.9,0.05,2313.91,730.71,62.49,1520.71,Debit Card
ORD100117,2025-01-18,CUST13790,P501,Home & Kitchen,North,Paid Search,Loyal Customer,1,6567.87,0.0,6567.87,1839.0,188.94,4539.93,Debit Card
ORD103659,2025-01-18,CUST16472,P928,Books,East,Email,Returning Customer,1,569.84,0.05,541.35,170.95,94.87,275.52,Credit Card
ORD108030,2025-01-18,CUST17056,P658,Home & Kitchen,North,Direct,New Customer,2,8952.47,0.05,17009.7,5013.39,158.31,11838.01,Debit Card
ORD104540,2025-01-18,CUST16211,P352,Electronics,South,Organic Search,New Customer,1,25857.56,0.1,23271.8,5688.66,247.63,17335.5,Debit Card
ORD103576,2025-01-18,CUST14070,P303,Home & Kitchen,South,Email,New Customer,1,4077.32,0.05,3873.45,1141.65,159.79,2572.01,UPI
ORD104575,2025-01-18,CUST14885,P636,Home & Kitchen,Central,Organic Search,Returning Customer,2,2880.95,0.05,5473.81,1613.33,96.54,3763.93,Credit Card
ORD101745,2025-01-18,CUST16261,P490,Fashion,South,Email,Returning Customer,1,2474.41,0.2,1979.53,940.28,109.09,930.16,Debit Card
ORD108074,2025-01-18,CUST19612,P603,Sports,West,Organic Search,Returning Customer,3,3296.14,0.1,8899.59,3164.3,133.46,5601.83,UPI
ORD105372,2025-01-18,CUST12327,P482,Fashion,South,Paid Search,Loyal Customer,2,2271.17,0.1,4088.1,1726.09,244.29,2117.73,Debit Card
ORD106153,2025-01-18,CUST10305,P919,Electronics,North,Organic Search,Returning Customer,2,19685.12,0.25,29527.68,8661.45,180.84,20685.39,COD
ORD100913,2025-01-18,CUST17005,P682,Fashion,South,Paid Search,New Customer,1,2211.14,0.0,2211.14,840.23,207.12,1163.79,UPI
ORD109718,2025-01-18,CUST14634,P278,Electronics,North,Email,New Customer,1,35682.6,0.0,35682.6,7850.17,82.19,27750.24,Net Banking
ORD107714,2025-01-18,CUST10731,P478,Electronics,North,Paid Search,Returning Customer,1,38219.4,0.05,36308.43,8408.27,234.54,27665.62,Debit Card
ORD101413,2025-01-18,CUST17976,P154,Electronics,North,Referral,Returning Customer,1,21480.47,0.1,19332.42,4725.7,47.83,14558.89,UPI
ORD107248,2025-01-18,CUST15357,P306,Electronics,East,Direct,Returning Customer,1,21114.43,0.15,17947.27,4645.17,133.43,13168.66,UPI
ORD107834,2025-01-18,CUST11058,P173,Electronics,South,Paid Search,Loyal Customer,1,12185.37,0.1,10966.83,2680.78,227.42,8058.63,COD
ORD104723,2025-01-19,CUST17510,P589,Fashion,West,Paid Search,New Customer,1,2952.64,0.25,2214.48,1122.0,50.47,1042.0,Credit Card
ORD108189,2025-01-19,CUST13605,P188,Home & Kitchen,Central,Organic Search,Loyal Customer,3,3680.88,0.15,9386.24,3091.94,149.57,6144.73,COD
ORD102475,2025-01-19,CUST15934,P701,Sports,South,Direct,Returning Customer,1,3439.15,0.1,3095.23,1100.53,41.62,1953.08,COD
ORD108481,2025-01-19,CUST10675,P175,Home & Kitchen,North,Organic Search,New Customer,1,7169.04,0.0,7169.04,2007.33,100.13,5061.59,UPI
ORD107538,2025-01-19,CUST12925,P562,Fashion,East,Social Media,Returning Customer,2,2570.09,0.1,4626.17,1953.27,199.11,2473.79,Debit Card
ORD103852,2025-01-19,CUST19671,P374,Beauty,North,Organic Search,New Customer,2,1825.85,0.15,3103.95,1533.72,129.22,1441.02,UPI
ORD109147,2025-01-19,CUST10446,P620,Fashion,West,Organic Search,New Customer,3,1923.51,0.05,5482.01,2192.8,231.84,3057.37,UPI
ORD107149,2025-01-19,CUST15350,P326,Beauty,South,Social Media,Returning Customer,1,1637.42,0.0,1637.42,687.72,241.53,708.17,Credit Card
ORD108514,2025-01-19,CUST19671,P926,Home & Kitchen,North,Paid Search,Loyal Customer,1,7809.12,0.15,6637.75,2186.55,51.7,4399.5,UPI
ORD103756,2025-01-19,CUST18173,P388,Home & Kitchen,Central,Referral,Returning Customer,1,6679.37,0.0,6679.37,1870.22,169.8,4639.34,COD
ORD103043,2025-01-19,CUST13942,P136,Fashion,South,Social Media,New Customer,1,1981.93,0.2,1585.54,753.13,164.19,668.23,Net Banking
